0.00026582,0.945,1.501,9,4,0.01,0.2
0.00058842,1.153,1.2392,3,2,0.001,499.8
2.1077E-06,0.282,1.4661,4,3,0.001,506.8
0.013279,2.512,1.3788,4,3,0.01,510.8
3.6972E-11,0.018,0.89012,4,3,0.0001,511.4
3.0693E-07,0.174,0.55851,3,2,0.0001,515.9
0.00011403,0.765,1.1694,9,4,0.01,520.9
0.00038567,1.037,1.0996,3,2,0.001,521.6
4.5726E-11,0.019,0.94248,4,3,0.0001,526.1
0.001338,1.415,0.73304,4,3,0.01,527.6
0,0,0.62832,9,4,0.0001,529.1
2.6109E-17,0.001,1.117,9,4,0.0001,529.5
5.2319E-11,0.02,0.97738,4,3,0.0001,533.8
6.3694E-11,0.021,0.99484,9,4,0.001,533.9
1.2237E-10,0.025,1.2392,4,3,0.0001,535.7
0.00061765,1.167,1.2566,3,2,0.001,536.9
2.3606E-06,0.29,1.5184,4,3,0.001,537.3
2.2425E-10,0.029,1.4835,4,3,0.0001,538
5.8083E-07,0.204,1.0123,4,3,0.001,540.6
1.2394E-06,0.247,0.80285,3,2,0.0001,542.8
0.00010241,0.744,1.1345,9,4,0.01,542.9
5.6599E-17,0.001,1.1694,9,4,0.0001,543
1.5105E-06,0.259,1.3265,4,3,0.001,544.3
0.00059275,1.155,0.59341,4,3,0.01,545.5
1.8455E-16,0.001,1.3788,9,4,0.0001,546.1
0.027114,3.003,1.0821,3,2,0.01,547.3
2.2549E-07,0.161,0.7854,4,3,0.001,548
1.3054E-07,0.141,0.68068,4,3,0.001,549.6
0.016262,2.643,1.4661,4,3,0.01,550
0.0012936,1.404,1.5708,3,2,0.001,556.5
0.0043292,1.898,0.66323,3,2,0.01,561.7
0.013848,2.539,1.3963,4,3,0.01,561.9
0,0,1.0472,9,4,0.0001,565.5
5.4755E-12,0.011,0.54105,4,3,0.0001,565.7
0.0025073,1.656,0.57596,3,2,0.01,566.4
7.2761E-07,0.216,0.69813,3,2,0.0001,568.8
2.4622E-10,0.029,1.4661,9,4,0.001,569.4
1.5814E-07,0.148,0.71558,4,3,0.001,571.5
4.7179E-08,0.109,0.5236,4,3,0.001,573.4
0.0047843,1.946,0.68068,3,2,0.01,575.1
5.9739E-07,0.206,0.66323,3,2,0.0001,577.4
2.864E-05,0.541,0.80285,9,4,0.01,579.9
0,0,0.89012,9,4,0.0001,580.3
2.3977E-16,0.001,1.4661,9,4,0.0001,581.2
0,0,0.66323,9,4,0.0001,581.3
7.7311E-17,0.001,1.2043,9,4,0.0001,582
0.011396,2.418,0.85521,3,2,0.01,582.6
0.016899,2.668,1.4835,4,3,0.01,583.7
0.00053258,1.124,1.2043,3,2,0.001,588.7
1.4387E-07,0.144,0.69813,4,3,0.001,590.7
0.00020511,0.886,0.92502,3,2,0.001,591.1
5.4728E-06,0.358,1.2043,3,2,0.0001,591.4
3.367E-05,0.564,0.57596,3,2,0.001,594.9
0.00040805,1.052,1.117,3,2,0.001,596.9
1.066E-05,0.423,1.4661,3,2,0.0001,599.3
2.3688E-10,0.029,1.4486,9,4,0.001,600.8
0.0011618,1.366,1.5184,3,2,0.001,601.7
0.041706,3.344,1.2217,3,2,0.01,601.8
0.019975,2.782,0.99484,3,2,0.01,603.1
2.9456E-11,0.017,0.83776,4,3,0.0001,604.9
2.7564E-06,0.302,0.99484,3,2,0.0001,608.5
0,0,0.64577,9,4,0.0001,609.4
6.7881E-05,0.672,1.0123,9,4,0.01,611.8
1.9477E-06,0.276,1.4312,4,3,0.001,613
0,0,0.8203,9,4,0.0001,613.8
9.0775E-06,0.406,1.3963,3,2,0.0001,614.2
9.9844E-11,0.023,1.1694,4,3,0.0001,615.5
0.0014636,1.448,0.75049,4,3,0.01,616.8
9.477E-11,0.023,1.1519,4,3,0.0001,621.2
6.2515E-12,0.012,0.54105,9,4,0.001,623.3
8.5347E-05,0.711,0.73304,3,2,0.001,629.9
6.841E-08,0.12,0.57596,4,3,0.001,631.9
0.012182,2.459,1.3439,4,3,0.01,637.3
9.8507E-06,0.415,1.4312,3,2,0.0001,637.3
0.063078,3.709,1.3788,3,2,0.01,639.5
2.9647E-10,0.031,1.5533,9,4,0.001,641.6
0.052921,3.55,1.309,3,2,0.01,642.4
8.15E-11,0.022,1.0647,9,4,0.001,648.5
7.6795E-11,0.022,1.0472,9,4,0.001,652.7
4.9346E-06,0.349,1.1694,3,2,0.0001,653.4
3.1264E-06,0.311,1.0297,3,2,0.0001,654.7
0.011141,2.404,1.309,4,3,0.01,654.9
1.2091E-11,0.014,0.66323,4,3,0.0001,655
0.00088337,1.276,1.3963,3,2,0.001,657.2
6.4247E-05,0.663,0.68068,3,2,0.001,659.2
7.3027E-06,0.385,1.309,3,2,0.0001,662.1
3.1064E-05,0.553,0.8203,9,4,0.01,662.3
2.955E-16,0.001,1.5533,9,4,0.0001,663.1
0.0022201,1.606,0.83776,4,3,0.01,663.5
0.00081163,1.249,1.3614,3,2,0.001,663.8
0.005708,2.034,1.0821,4,3,0.01,664.3
1.1404E-06,0.242,0.7854,3,2,0.0001,667.7
2.4179E-10,0.029,1.5184,4,3,0.0001,668.2
1.3787E-11,0.014,0.66323,9,4,0.001,668.7
8.6335E-11,0.023,1.0821,9,4,0.001,669.4
1.6113E-17,0.001,1.0996,9,4,0.0001,671.9
1.9364E-11,0.016,0.75049,4,3,0.0001,673
2.0238E-11,0.016,0.73304,9,4,0.001,677.4
0.0031507,1.753,0.61087,3,2,0.01,678.1
9.2511E-07,0.23,1.1519,4,3,0.001,678.2
0.00507,1.975,1.0472,4,3,0.01,681
1.9553E-16,0.001,1.3963,9,4,0.0001,682.1
4.7795E-07,0.195,0.95993,4,3,0.001,683.6
2.176E-16,0.001,1.4312,9,4,0.0001,683.7
0.02028,2.793,1.5708,4,3,0.01,691.9
0.0057961,2.042,0.71558,3,2,0.01,692.1
0.0011194,1.354,1.501,3,2,0.001,692.1
0.0071378,2.151,1.1519,4,3,0.01,692.3
1.5256E-05,0.463,0.68068,9,4,0.01,694.1
2.5058E-10,0.029,1.5359,4,3,0.0001,695.1
2.9375E-06,0.306,1.0123,3,2,0.0001,695.8
2.6352E-05,0.53,0.7854,9,4,0.01,700.8
0.00021859,0.9,1.4137,9,4,0.01,705.2
1.3293E-05,0.447,1.5708,3,2,0.0001,707.8
2.322E-05,0.514,0.5236,3,2,0.001,708
0.00050596,1.11,1.1868,3,2,0.001,709
0.0029957,1.731,0.90757,4,3,0.01,714.3
0.022656,2.871,1.0297,3,2,0.01,716.5
0.00091137,1.286,0.66323,4,3,0.01,716.5
1.0251E-05,0.419,1.4486,3,2,0.0001,717.5
0.0012049,1.379,1.5359,3,2,0.001,718.9
0.00048021,1.096,1.1694,3,2,0.001,720.4
3.354E-07,0.178,0.87266,4,3,0.001,722.3
2.7317E-16,0.001,1.5184,9,4,0.0001,722.5
8.7701E-07,0.226,0.73304,3,2,0.0001,723.5
2.0113E-10,0.028,1.3788,9,4,0.001,723.8
0.0018908,1.543,0.80285,4,3,0.01,724.7
0.0010373,1.328,1.4661,3,2,0.001,730.1
0.032115,3.133,1.1345,3,2,0.01,733.6
0.03576,3.218,1.1694,3,2,0.01,737.5
2.1077E-06,0.282,0.92502,3,2,0.0001,751.7
0.00019109,0.87,0.90757,3,2,0.001,757.7
0,0,0.99484,9,4,0.0001,760.4
6.0466E-06,0.367,1.2392,3,2,0.0001,763.4
0.0096828,2.322,1.2566,4,3,0.01,763.5
0.083362,3.977,1.501,3,2,0.01,763.7
5.5808E-11,0.02,0.99484,4,3,0.0001,764.6
4.8602E-11,0.02,0.92502,9,4,0.001,766
0,0,0.71558,9,4,0.0001,769.1
1.0811E-10,0.024,1.1519,9,4,0.001,769.2
2.3301E-10,0.029,1.501,4,3,0.0001,771.7
0.071385,3.825,1.4312,3,2,0.01,774.9
3.3629E-05,0.564,0.83776,9,4,0.01,775.1
3.0667E-16,0.001,1.5708,9,4,0.0001,775.2
1.6106E-10,0.026,1.2915,9,4,0.001,780
0,0,0.73304,9,4,0.0001,781.4
4.5376E-05,0.607,0.90757,9,4,0.01,784.6
0.024083,2.915,1.0472,3,2,0.01,785
0.00030425,0.977,1.0297,3,2,0.001,788.1
2.8775E-07,0.171,0.83776,4,3,0.001,790.7
0.00046825,1.089,0.55851,4,3,0.01,791.2
8.4794E-11,0.022,1.117,4,3,0.0001,791.2
1.004E-11,0.013,0.61087,9,4,0.001,792.1
2.0974E-10,0.028,1.3963,9,4,0.001,795.7
6.6918E-17,0.001,1.1868,9,4,0.0001,798.5
0.00019273,0.872,1.3614,9,4,0.01,799.1
3.909E-11,0.019,0.87266,9,4,0.001,800.8
0.0027865,1.7,0.89012,4,3,0.01,801.2
3.5283E-06,0.321,1.0647,3,2,0.0001,806.4
1.6162E-10,0.026,1.3439,4,3,0.0001,807.1
2.558E-10,0.03,1.4835,9,4,0.001,807.9
0.00014667,0.814,1.2566,9,4,0.01,809.4
2.1207E-11,0.016,0.76794,4,3,0.0001,809.6
0.017517,2.692,0.95993,3,2,0.01,809.9
0.010641,2.377,1.2915,4,3,0.01,815.8
4.2208E-05,0.597,0.89012,9,4,0.01,815.9
4.8872E-11,0.02,0.95993,4,3,0.0001,817.1
3.3617E-11,0.018,0.83776,9,4,0.001,820.1
1.2456E-05,0.44,0.64577,9,4,0.01,822.9
2.6581E-07,0.168,0.8203,4,3,0.001,823.3
8.3403E-06,0.398,1.3614,3,2,0.0001,825.3
0.00023688,0.918,1.4486,9,4,0.01,826.5
0.093,4.087,1.5533,3,2,0.01,828.4
8.971E-12,0.013,0.59341,9,4,0.001,829.5
1.6885E-10,0.027,1.3614,4,3,0.0001,832.3
0,0,0.69813,9,4,0.0001,832.8
0.089727,4.051,1.5359,3,2,0.01,834.1
0.0063969,2.093,1.117,4,3,0.01,837.7
1.138E-06,0.242,1.2217,4,3,0.001,838.7
1.7949E-06,0.271,1.3963,4,3,0.001,847
8.5965E-08,0.127,0.61087,4,3,0.001,850.4
0.00025137,0.932,0.97738,3,2,0.001,850.6
1.5382E-10,0.026,1.2741,9,4,0.001,851
0.00032341,0.992,1.0472,3,2,0.001,851.6
0.00018453,0.863,1.3439,9,4,0.01,854.2
1.165E-10,0.024,1.2217,4,3,0.0001,854.2
0.0020508,1.575,0.8203,4,3,0.01,856.1
1.1955E-16,0.001,1.2741,9,4,0.0001,856.8
7.1326E-11,0.022,1.0647,4,3,0.0001,857.9
2.859E-10,0.03,1.5359,9,4,0.001,860.6
0.00020114,0.881,1.3788,9,4,0.01,863.3
6.7297E-11,0.021,1.0472,4,3,0.0001,864.4
0.00045531,1.081,1.1519,3,2,0.001,866.6
0,0,0.97738,9,4,0.0001,868.1
1.1086E-10,0.024,1.2043,4,3,0.0001,868.5
5.1992E-06,0.353,1.1868,3,2,0.0001,869.4
1.4553E-06,0.257,0.83776,3,2,0.0001,870.3
0.0039061,1.85,0.64577,3,2,0.01,870.4
9.3362E-05,0.727,0.75049,3,2,0.001,874.4
1.4662E-10,0.026,1.2566,9,4,0.001,875
9.158E-05,0.724,1.0996,9,4,0.01,878.1
1.3162E-06,0.251,1.2741,4,3,0.001,878.5
9.8195E-12,0.013,0.62832,4,3,0.0001,879.1
0.00010812,0.755,1.1519,9,4,0.01,879.7
0.0017397,1.511,0.7854,4,3,0.01,881.7
0,0,1.0647,9,4,0.0001,884.5
1.7654E-10,0.027,1.3265,9,4,0.001,887.3
0.00015303,0.823,0.85521,3,2,0.001,889.1
0.00030719,0.98,1.5708,9,4,0.01,890
9.6895E-05,0.734,1.117,9,4,0.01,890.1
7.9853E-06,0.393,1.3439,3,2,0.0001,891.2
0,0,0.85521,9,4,0.0001,891.2
7.9951E-06,0.394,0.57596,9,4,0.01,895.8
1.5789E-06,0.262,1.3439,4,3,0.001,896.2
1.1077E-05,0.427,1.4835,3,2,0.0001,897.9
2.4506E-07,0.165,0.80285,4,3,0.001,902.5
0.096333,4.123,1.5708,3,2,0.01,904.2
1.6962E-06,0.267,0.87266,3,2,0.0001,907.1
0,0,0.57596,9,4,0.0001,913.7
8.6461E-05,0.714,1.0821,9,4,0.01,914
0.0075281,2.18,1.1694,4,3,0.01,914.5
0.048238,3.468,1.2741,3,2,0.01,916.3
0.002399,1.638,0.85521,4,3,0.01,921.1
0.00064777,1.181,1.2741,3,2,0.001,930.1
0.0097417,2.325,0.8203,3,2,0.01,932.1
0.00016875,0.844,1.309,9,4,0.01,933.6
0.00011098,0.76,0.7854,3,2,0.001,933.6
7.0807E-05,0.679,0.69813,3,2,0.001,934.2
0.00023523,0.917,0.95993,3,2,0.001,934.3
1.4108E-10,0.026,1.2915,4,3,0.0001,934.5
8.7044E-06,0.402,1.3788,3,2,0.0001,938.2
0.015638,2.617,1.4486,4,3,0.01,938.6
0,0,0.94248,9,4,0.0001,939
1.1204E-05,0.428,0.62832,9,4,0.01,939.7
4.4663E-07,0.191,0.94248,4,3,0.001,946.5
0.012292,2.464,0.87266,3,2,0.01,951.8
0.055361,3.59,1.3265,3,2,0.01,953.7
0,0,0.80285,9,4,0.0001,954.6
9.757E-07,0.233,1.1694,4,3,0.001,954.7
1.0658E-07,0.134,0.64577,4,3,0.001,956.5
0.00029656,0.971,1.5533,9,4,0.01,956.8
2.2867E-16,0.001,1.4486,9,4,0.0001,957.4
0.043818,3.386,1.2392,3,2,0.01,958.2
4.5357E-11,0.019,0.90757,9,4,0.001,958.5
4.8486E-07,0.195,0.62832,3,2,0.0001,960.3
0.014431,2.565,1.4137,4,3,0.01,961.7
1.348E-10,0.025,1.2741,4,3,0.0001,962.8
2.6392E-05,0.53,0.54105,3,2,0.001,964.4
1.028E-06,0.236,1.1868,4,3,0.001,964.7
1.9255E-10,0.028,1.3614,9,4,0.001,965.8
0.06044,3.67,1.3614,3,2,0.01,967.7
0.015028,2.591,1.4312,4,3,0.01,968.2
0.00111,1.351,0.69813,4,3,0.01,968.7
2.0705E-07,0.158,0.76794,4,3,0.001,969.8
0,0,0.83776,9,4,0.0001,969.8
5.5858E-05,0.64,0.95993,9,4,0.01,972.3
7.9561E-12,0.012,0.57596,9,4,0.001,972.9
1.0871E-11,0.013,0.64577,4,3,0.0001,972.9
2.7228E-11,0.017,0.8203,4,3,0.0001,974.1
0.00036401,1.022,0.5236,4,3,0.01,976.2
0.00028612,0.963,1.5359,9,4,0.01,977.1
5.8135E-05,0.646,0.66323,3,2,0.001,978.2
3.9197E-05,0.586,0.87266,9,4,0.01,979.1
0.0025877,1.669,0.87266,4,3,0.01,983.3
0.0022243,1.607,0.55851,3,2,0.01,987.7
0.00020976,0.891,1.3963,9,4,0.01,988.3
1.1938E-05,0.435,1.5184,3,2,0.0001,988.6
4.2692E-11,0.019,0.92502,4,3,0.0001,990.1
1.3298E-10,0.025,1.2217,9,4,0.001,991.8
2.5089E-16,0.001,1.4835,9,4,0.0001,996
1.9636E-06,0.277,0.90757,3,2,0.0001,996.4
